272,林靜儀,113年立法委員選舉,首次申報,1120815,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,1067.00,,,,電信費用,金錢,台中市西區利****,4234*****,否,,,,,,,
273,林靜儀,113年立法委員選舉,首次申報,1120815,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,587.00,,,,電信費用,金錢,台中市西區利****,4234*****,否,,,,,,,
274,林靜儀,113年立法委員選舉,首次申報,1120815,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,1336.00,,,,電信費用,金錢,台中市西區利****,4234*****,否,,,,,,,
275,林靜儀,113年立法委員選舉,首次申報,1120815,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,1199.00,,,,電信費用,金錢,台中市西區利****,4234*****,否,,,,,,,
812,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,71.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
813,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,1949.00,,,,網際網路費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
814,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,3173.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
815,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,85.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
816,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,229.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
817,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,73.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
818,林靜儀,113年立法委員選舉,首次申報,1121225,雜支支出,中華電信股份有限公司台中營運處,52003801,0.00,249.00,,,,電信費用,金錢,台中市西區利****,04-2*****,否,,,,,,,
1150,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,258.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
1151,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,1514.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
1152,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,318.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
1153,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,80.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
1154,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,580.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
1155,林靜儀,113年立法委員選舉,首次申報,1130118,雜支支出,中華電信股份有限公司臺中營運處,52003801,0.00,72.00,,,,電信費用,金錢,台中市西區市****,,否,,,,,,,
