99,邱顯智,113年立法委員選舉,首次申報,1120811,雜支支出,光南大批發,80594996,0.00,118.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
100,邱顯智,113年立法委員選舉,首次申報,1120811,雜支支出,光南大批發,80594996,0.00,299.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
101,邱顯智,113年立法委員選舉,首次申報,1120811,雜支支出,光南大批發,80594996,0.00,147.00,,,,文具用品費用,金錢,,,否,,,,,,,
102,邱顯智,113年立法委員選舉,首次申報,1120811,雜支支出,光南大批發,80594996,0.00,149.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
201,邱顯智,113年立法委員選舉,首次申報,1120930,雜支支出,FamilyMart,28997505,0.00,65.00,,,,餐飲費用,金錢,,,否,,,,,,,
208,邱顯智,113年立法委員選舉,首次申報,1120930,雜支支出,FamilyMart,54375709,0.00,126.00,,,,餐飲費用,金錢,,,否,,,,,,,
220,邱顯智,113年立法委員選舉,首次申報,1120930,雜支支出,FamilyMart,90208810,0.00,146.00,,,,餐飲費用,金錢,,,否,,,,,,,
221,邱顯智,113年立法委員選舉,首次申報,1120930,雜支支出,FamilyMart,90208810,0.00,20.00,,,,餐飲費用,金錢,,,否,,,,,,,
261,邱顯智,113年立法委員選舉,首次申報,1121018,雜支支出,六扇門新竹民生店,39987672,0.00,170.00,,,,餐飲費用,金錢,,,否,,,,,,,
262,邱顯智,113年立法委員選舉,首次申報,1121018,雜支支出,六扇門新竹民生店,39987672,0.00,700.00,,,,餐飲費用,金錢,,,否,,,,,,,
263,邱顯智,113年立法委員選舉,首次申報,1121018,雜支支出,六扇門新竹民生店,39987672,0.00,215.00,,,,餐飲費用,金錢,,,否,,,,,,,
264,邱顯智,113年立法委員選舉,首次申報,1121018,雜支支出,六扇門新竹民生店,39987672,0.00,220.00,,,,餐飲費用,金錢,,,否,,,,,,,
352,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,204.00,,,,郵資,金錢,,,否,,,,,,,
353,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,108.00,,,,郵資,金錢,,,否,,,,,,,
354,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,420.00,,,,郵資,金錢,,,否,,,,,,,
355,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,20.00,,,,郵資,金錢,,,否,,,,,,,
356,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,752.00,,,,郵資,金錢,,,否,,,,,,,
357,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,20.00,,,,郵資,金錢,,,否,,,,,,,
358,邱顯智,113年立法委員選舉,首次申報,1121130,雜支支出,中華郵政股份有限公司,03741302,0.00,116.00,,,,郵資,金錢,,,否,,,,,,,
460,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,中華郵政股份有限公司,03741302,0.00,80.00,,,,郵資,金錢,,,否,,,,,,,
461,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,中華郵政股份有限公司,03741302,0.00,80.00,,,,郵資,金錢,,,否,,,,,,,
462,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,中華郵政股份有限公司,03741302,0.00,108.00,,,,郵資,金錢,,,否,,,,,,,
463,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,中華郵政股份有限公司,03741302,0.00,28.00,,,,郵資,金錢,,,否,,,,,,,
471,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,7ELEVEN,27930871,0.00,279.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
472,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,7ELEVEN,27930871,0.00,90.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
473,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,7ELEVEN,27930871,0.00,130.00,,,,餐飲費用,金錢,,,否,,,,,,,
475,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,7ELEVEN,27938120,0.00,20.00,,,,餐飲費用,金錢,,,否,,,,,,,
499,邱顯智,113年立法委員選舉,首次申報,1121231,雜支支出,7ELEVEN,90225965,0.00,30.00,,,,餐飲費用,金錢,,,否,,,,,,,
547,邱顯智,113年立法委員選舉,首次申報,1130125,雜支支出,中華郵政股份有限公司,03741302,0.00,24.00,,,,郵資,金錢,,,否,,,,,,,
548,邱顯智,113年立法委員選舉,首次申報,1130125,雜支支出,中華郵政股份有限公司,03741302,0.00,120.00,,,,郵資,金錢,,,否,,,,,,,
549,邱顯智,113年立法委員選舉,首次申報,1130125,雜支支出,中華郵政股份有限公司,03741302,0.00,120.00,,,,郵資,金錢,,,否,,,,,,,
550,邱顯智,113年立法委員選舉,首次申報,1130125,雜支支出,中華郵政股份有限公司,03741302,0.00,792.00,,,,郵資,金錢,,,否,,,,,,,
