104,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,1497.00,,,,雜項購置或修繕費用(背帶、扣環),金錢,新竹市東區民****,03-5*****,否,,,,,,,
105,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,344.00,,,,雜項購置或修繕費用(掛勾、清潔袋),金錢,新竹市東區民****,03-5*****,否,,,,,,,
106,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,200.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
107,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,152.00,,,,文具用品費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
108,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,338.00,,,,雜項購置或修繕費用(濕紙巾、快充縣),金錢,新竹市東區民****,03-5*****,否,,,,,,,
109,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,536.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
111,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,118.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
112,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,88.00,,,,文具用品費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
113,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,170.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
114,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,2800.00,,,,雜項購置或修繕費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
117,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,119.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
121,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,2360.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
122,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,1241.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
124,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,1520.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
126,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,130.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
128,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,100.00,,,,雜項購置或修繕費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
129,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,830.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
131,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,480.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
133,柯美蘭,113年立法委員選舉,首次申報,1121227,雜支支出,競選辦公室,,0.00,553.00,,,,餐飲費用,金錢,新竹市東區民****,03-5*****,否,,,,,,,
