183,王婉諭,113年立法委員選舉,首次申報,1120804,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
184,王婉諭,113年立法委員選舉,首次申報,1120804,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
185,王婉諭,113年立法委員選舉,首次申報,1120804,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
186,王婉諭,113年立法委員選舉,首次申報,1120804,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
187,王婉諭,113年立法委員選舉,首次申報,1120804,雜支支出,臺灣銀行股份有限公司,03557311,0.00,30.00,,,,手續費,金錢,,,否,,,,,,,
282,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,670.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
283,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,3172.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
284,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,1499.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
285,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,567.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
286,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,549.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
287,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,MOMO,27365925,0.00,987.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
304,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,56605895,0.00,303.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
305,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,56605895,0.00,837.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
306,王婉諭,113年立法委員選舉,首次申報,1120901,雜支支出,沅銘生活館有限公司,56605895,0.00,674.00,,,,雜項購置或修繕費用,金錢,,,否,,,,,,,
