163,鍾易仲,113年立法委員選舉,首次申報,1121221,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
164,鍾易仲,113年立法委員選舉,首次申報,1121221,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,400.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
165,鍾易仲,113年立法委員選舉,首次申報,1121221,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
166,鍾易仲,113年立法委員選舉,首次申報,1121221,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,700.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
167,鍾易仲,113年立法委員選舉,首次申報,1121221,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,300.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
174,鍾易仲,113年立法委員選舉,首次申報,1121223,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,500.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
175,鍾易仲,113年立法委員選舉,首次申報,1121223,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
176,鍾易仲,113年立法委員選舉,首次申報,1121223,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,700.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
177,鍾易仲,113年立法委員選舉,首次申報,1121223,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,300.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
187,鍾易仲,113年立法委員選舉,首次申報,1121226,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,700.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
188,鍾易仲,113年立法委員選舉,首次申報,1121226,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,300.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
189,鍾易仲,113年立法委員選舉,首次申報,1121226,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,80.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
190,鍾易仲,113年立法委員選舉,首次申報,1121226,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,80.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
245,鍾易仲,113年立法委員選舉,首次申報,1130107,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,600.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
246,鍾易仲,113年立法委員選舉,首次申報,1130107,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,650.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
247,鍾易仲,113年立法委員選舉,首次申報,1130107,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,350.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
248,鍾易仲,113年立法委員選舉,首次申報,1130107,雜支支出,台灣中油股份有限公司油品行銷事業部高雄營業處五甲加油站,,0.00,140.00,,,,汽機車燃料費用,金錢,高雄市鳳山區****,,否,,,,,,,
