34,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,1254.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
35,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,55.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
36,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,58.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
37,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,63.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
38,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,479.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
39,賴坤成,113年立法委員選舉,首次申報,1120718,雜支支出,中華電信,93507101,0.00,57.00,,,,電信費用,金錢,臺東縣臺東市****,(089*****,否,,,,,,,
418,賴坤成,113年立法委員選舉,首次申報,1121201,雜支支出,至我精品商行,17905557,0.00,105840.00,,,,競選小物,金錢,臺東縣臺東市****,089-*****,否,,,,,,,
419,賴坤成,113年立法委員選舉,首次申報,1121201,雜支支出,至我精品商行,17905557,0.00,23000.00,,,,競選小物,金錢,臺東縣臺東市****,089-*****,否,,,,,,,
420,賴坤成,113年立法委員選舉,首次申報,1121201,雜支支出,至我精品商行,17905557,0.00,3150.00,,,,按摩槌,金錢,臺東縣臺東市****,089-*****,否,,,,,,,
421,賴坤成,113年立法委員選舉,首次申報,1121201,雜支支出,至我精品商行,17905557,0.00,2800.00,,,,折疊椅,金錢,臺東縣臺東市****,089-*****,否,,,,,,,
422,賴坤成,113年立法委員選舉,首次申報,1121201,雜支支出,至我精品商行,17905557,0.00,5000.00,,,,折疊椅,金錢,臺東縣臺東市****,089-*****,否,,,,,,,
608,賴坤成,113年立法委員選舉,首次申報,1121224,雜支支出,台灣中油,08119918,0.00,1000.00,,,,汽機車燃料費用,金錢,N****,N*****,否,,,,,,,
609,賴坤成,113年立法委員選舉,首次申報,1121224,雜支支出,台灣中油,08119972,0.00,952.00,,,,汽機車燃料費用,金錢,N****,N*****,否,,,,,,,
610,賴坤成,113年立法委員選舉,首次申報,1121224,雜支支出,台灣中油,08119972,0.00,942.00,,,,汽機車燃料費用,金錢,N****,N*****,否,,,,,,,
611,賴坤成,113年立法委員選舉,首次申報,1121224,雜支支出,台灣中油,08120008,0.00,1000.00,,,,汽機車燃料費用,金錢,臺東縣臺東市****,N*****,否,,,,,,,
