40,曾柏瑜,113年立法委員選舉,首次申報,1120802,雜支支出,統一超商股份有限公司,10005948,0.00,6.00,,,,影印,金錢,新北市新店區****,,否,,,,,,,
41,曾柏瑜,113年立法委員選舉,首次申報,1120802,雜支支出,統一超商股份有限公司,22555003,0.00,284.00,,,,會議茶水,金錢,臺北市中正區****,,否,,,,,,,
42,曾柏瑜,113年立法委員選舉,首次申報,1120802,雜支支出,統一超商股份有限公司,22555003,0.00,180.00,,,,會議茶水,金錢,臺北市中正區****,,否,,,,,,,
43,曾柏瑜,113年立法委員選舉,首次申報,1120802,雜支支出,統一超商股份有限公司,22555003,0.00,80.00,,,,會議茶水,金錢,臺北市中正區****,,否,,,,,,,
380,曾柏瑜,113年立法委員選舉,首次申報,1121121,雜支支出,華太書局,33820351,0.00,280.00,,,,文具,金錢,新北市新店區****,,否,,,,,,,
381,曾柏瑜,113年立法委員選舉,首次申報,1121121,雜支支出,華太書局,33820351,0.00,300.00,,,,護貝膠膜,金錢,新北市新店區****,,否,,,,,,,
382,曾柏瑜,113年立法委員選舉,首次申報,1121121,雜支支出,華太書局,33820351,0.00,360.00,,,,識別證掛繩,金錢,新北市新店區****,,否,,,,,,,
383,曾柏瑜,113年立法委員選舉,首次申報,1121121,雜支支出,華太書局,33820351,0.00,50.00,,,,圓形透明標籤紙,金錢,新北市新店區****,,否,,,,,,,
624,曾柏瑜,113年立法委員選舉,首次申報,1121231,雜支支出,"全家便利商店股份有限公司 - 新北市第七二二分公司",54374693,0.00,250.00,,,,餐飲費用,金錢,新北市新店區****,,否,,,,,,,
625,曾柏瑜,113年立法委員選舉,首次申報,1121231,雜支支出,"全家便利商店股份有限公司 - 新北市第七二二分公司",54374693,0.00,500.00,,,,餐飲費用,金錢,新北市新店區****,,否,,,,,,,
626,曾柏瑜,113年立法委員選舉,首次申報,1121231,雜支支出,"全家便利商店股份有限公司 - 新北市第七二二分公司",54374693,0.00,250.00,,,,餐飲費用,金錢,新北市新店區****,,否,,,,,,,
627,曾柏瑜,113年立法委員選舉,首次申報,1121231,雜支支出,"全家便利商店股份有限公司 - 新北市第七二二分公司",54374693,0.00,50.00,,,,餐飲費用,金錢,新北市新店區****,,否,,,,,,,
628,曾柏瑜,113年立法委員選舉,首次申報,1121231,雜支支出,"全家便利商店股份有限公司 - 新北市第七二二分公司",54374693,0.00,60.00,,,,餐飲費用,金錢,新北市新店區****,,否,,,,,,,
