90,李明璇,113年立法委員選舉,首次申報,1120610,雜支支出,朕華國際股份有限公司,53577690,0.00,9200.00,,,,制服,金錢,高雄市鼓山區****,,否,,,,,,,
92,李明璇,113年立法委員選舉,首次申報,1120610,雜支支出,朕華國際股份有限公司,53577690,0.00,97.00,,,,餐飲費用,金錢,高雄市鼓山區****,,否,,,,,,,
93,李明璇,113年立法委員選舉,首次申報,1120610,雜支支出,朕華國際股份有限公司,53577690,0.00,269.00,,,,餐飲費用,金錢,高雄市鼓山區****,,否,,,,,,,
94,李明璇,113年立法委員選舉,首次申報,1120610,雜支支出,朕華國際股份有限公司,53577690,0.00,320.00,,,,餐飲費用,金錢,高雄市鼓山區****,,否,,,,,,,
317,李明璇,113年立法委員選舉,首次申報,1120709,雜支支出,統正開發股份有限公司,96978370,0.00,39.00,,,,餐飲費用,金錢,,,否,,,,,,,
318,李明璇,113年立法委員選舉,首次申報,1120709,雜支支出,統正開發股份有限公司,96978370,0.00,175.00,,,,餐飲費用,金錢,,,否,,,,,,,
319,李明璇,113年立法委員選舉,首次申報,1120709,雜支支出,統正開發股份有限公司,96978370,0.00,120.00,,,,餐飲費用,金錢,,,否,,,,,,,
320,李明璇,113年立法委員選舉,首次申報,1120709,雜支支出,統正開發股份有限公司,96978370,0.00,462.00,,,,餐飲費用,金錢,,,否,,,,,,,
1581,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,110.00,,,,餐飲費用,金錢,,,否,,,,,,,
1582,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,220.00,,,,餐飲費用,金錢,,,否,,,,,,,
1583,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,140.00,,,,餐飲費用,金錢,,,否,,,,,,,
1584,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,80.00,,,,餐飲費用,金錢,,,否,,,,,,,
1585,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,643.00,,,,雜項購置,金錢,,,否,,,,,,,
1586,李明璇,113年立法委員選舉,首次申報,1121214,雜支支出,遠東百貨股份有限公司高雄分公司,70816203,0.00,297.00,,,,雜項購置,金錢,,,否,,,,,,,
