753,羅致政,113年立法委員選舉,首次申報,1121216,雜支支出,中華電信新北營運處,,0.00,72.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
754,羅致政,113年立法委員選舉,首次申報,1121216,雜支支出,中華電信新北營運處,,0.00,74.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
755,羅致政,113年立法委員選舉,首次申報,1121216,雜支支出,中華電信新北營運處,,0.00,77.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
756,羅致政,113年立法委員選舉,首次申報,1121216,雜支支出,中華電信新北營運處,,0.00,72.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
1017,羅致政,113年立法委員選舉,首次申報,1130118,雜支支出,台灣電力公司,04860092,0.00,1046.00,,,,水電瓦斯費用,金錢,新北市板橋區****,,否,,,,,,,
1018,羅致政,113年立法委員選舉,首次申報,1130118,雜支支出,台灣電力公司,04860092,0.00,16466.00,,,,水電瓦斯費用,金錢,新北市板橋區****,,否,,,,,,,
1021,羅致政,113年立法委員選舉,首次申報,1130118,雜支支出,台灣電力公司,34096996,0.00,2492.00,,,,水電瓦斯費用,金錢,,,否,,,,,,,
1022,羅致政,113年立法委員選舉,首次申報,1130118,雜支支出,台灣電力公司,34096996,0.00,269.00,,,,水電瓦斯費用,金錢,,,否,,,,,,,
1031,羅致政,113年立法委員選舉,首次申報,1130124,雜支支出,中華電信新北營運處,,0.00,2463.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
1032,羅致政,113年立法委員選舉,首次申報,1130124,雜支支出,中華電信新北營運處,,0.00,5356.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
1033,羅致政,113年立法委員選舉,首次申報,1130124,雜支支出,中華電信新北營運處,,0.00,5361.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
1034,羅致政,113年立法委員選舉,首次申報,1130124,雜支支出,中華電信新北營運處,,0.00,4925.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
1035,羅致政,113年立法委員選舉,首次申報,1130124,雜支支出,中華電信新北營運處,,0.00,5992.00,,,,電信費用,金錢,新北市板橋區****,,否,,,,,,,
