853903689,民主進步黨
621735373,中國國民黨
453709925,蔡英文
413538403,賴清德
374157764,韓國瑜
363695768,侯友宜
223301132,台灣民眾黨
208408509,蔡其昌
200538661,柯文哲
170951464,陳其邁
169417708,王惠美
165109561,盧秀燕
155292922,林佳龍
139186255,林岱樺
127851385,丁守中
121521798,邱志偉
109003050,吳秉叡
106255968,蔣萬安
99350175,許淑華
90824186,黃珊珊
89400000,黃偉哲
84947410,黃秀芳
84682183,鄭運鵬
76460127,張廖萬堅
75103150,時代力量
74821529,陳亭妃
73465276,陳時中
73403436,許智傑
73266394,楊瓊瓔
73039370,李彥秀
72426369,陳超明
72135576,姚文智
65547773,劉建國
65447643,顏寬恒
65436600,邱議瑩
65314259,李昆澤
65191400,王定宇
65065688,羅明才
63644280,羅致政
63394600,蘇巧慧
62688865,何欣純
61458188,蔡易餘
58756381,吳育昇
58124962,台灣基進
57775000,林郁方
57647568,李柏毅
55516000,賴士葆
54518740,楊文科
54001550,趙天麟
51694000,賴瑞隆
51345325,費鴻泰
51022811,鄭文燦
49791870,江啟臣
49711110,吳思瑤
48359466,蘇貞昌
47940788,黃國書
47732381,鍾佳濱
47699787,洪健益
47635506,郭國文
47361632,林俊憲
47337000,魏明谷
47057033,王鴻薇
46900668,陳素月
46601446,蔡培慧
46173298,徐欣瑩
45441048,周守訓
45094800,林國春
44987768,洪孟楷
44453500,陳炳甫
43578600,張麗善
43123970,蘇震清
42409408,柯志恩
42116878,林明溱
41942990,林靜儀
41176234,羅智強
41143560,蘇治芬
40565198,陳歐珀
40186918,蔡適應
39823760,吳志揚
39705000,林德福
39524358,林淑芬
38958000,翁章梁
38077563,黃昭順
37997800,康裕成
37943836,江肇國
37800678,張善政
36892800,魯明哲
36248000,莊競程
35797000,顏清標
35275488,潘孟安
35036000,吳琪銘
34956200,黃柏霖
34741876,曾朝榮
34635176,陳明義
34524289,張宏陸
34313000,陳根德
33390000,謝國樑
33278600,賴惠員
32782338,孫大千
32420000,劉世芳
32148800,廖正井
32064600,蔡淑君
32035718,謝志忠
31574241,林志潔
30902000,沈慧虹
30842600,闕枚莎
30830000,鄭光峰
30536173,黃馨慧
30390242,謝龍介
30323500,邱奕勝
