election,candidate,zip_file,election_id,candidate_id
"2020-01 > 立法委員 > 全國[山原]",孔文吉,/109年立法委員選舉/臺北市/孔文吉_1.zip,5cc79b43-009c-40bf-9a4a-624e0a8c0003,5d19c1d2-9348-45ce-b1c5-4d160a8c0003
"2020-01 > 立法委員 > 臺北市 > 第01選區[區域]",方儉,/109年立法委員選舉/臺北市/方儉_1.zip,5cf9e475-ae20-40b5-9d75-1e280a8c0003,5dd3b6cd-87a0-4f04-aab6-706e0a8c0003
"2020-01 > 立法委員 > 臺北市 > 第01選區[區域]",王郁揚,/109年立法委員選舉/臺北市/王郁揚_1.zip,5cf9e475-ae20-40b5-9d75-1e280a8c0003,5da9c0bc-461c-4a66-b821-1a870a8c0003
"2020-01 > 立法委員 > 臺北市 > 第03選區[區域]",何景榮,/109年立法委員選舉/臺北市/何景榮_1.zip,5cf9e46f-ad5c-4b3e-bf7f-1e280a8c0003,5d86e2f4-aa0c-40eb-9978-417d0a8c0003
"2020-01 > 立法委員 > 臺北市 > 第03選區[區域]",吳怡農,/109年立法委員選舉/臺北市/吳怡農_1.zip,5cf9e46f-ad5c-4b3e-bf7f-1e280a8c0003,5d495b93-9c60-4b94-b4d4-57e80a8c0003
"2020-01 > 立法委員 > 臺北市 > 第01選區[區域]",吳思瑤,/109年立法委員選舉/臺北市/吳思瑤_1.zip,5cf9e475-ae20-40b5-9d75-1e280a8c0003,5cf9e899-42d0-4ee1-9d89-1e280a8c0003
"2020-01 > 立法委員 > 臺北市 > 第04選區[區域]",李彥秀,/109年立法委員選舉/臺北市/李彥秀_1.zip,5cf9e483-9ad8-4cd1-9458-1e280a8c0003,5cf9ebc9-f184-42a3-a908-1e280a8c0003
"2020-01 > 立法委員 > 臺北市 > 第01選區[區域]",李婉鈺,/109年立法委員選舉/臺北市/李婉鈺_1.zip,5cf9e475-ae20-40b5-9d75-1e280a8c0003,5da9232b-c088-4ed7-882d-26d40a8c0003
"2020-01 > 立法委員 > 臺北市 > 第06選區[區域]",沈宜璇,/109年立法委員選舉/臺北市/沈宜璇_1.zip,5cf9e494-8b04-48cc-b97c-1e280a8c0003,5dab3805-6e9c-4d26-b1d4-40ee0a8c0003
"2020-01 > 立法委員 > 臺北市 > 第01選區[區域]",汪志冰,/109年立法委員選舉/臺北市/汪志冰_1.zip,5cf9e475-ae20-40b5-9d75-1e280a8c0003,5d199e3f-eab0-405a-af58-2ebb0a8c0003
"2020-01 > 立法委員 > 臺北市 > 第08選區[區域]",阮昭雄,/109年立法委員選舉/臺北市/阮昭雄_1.zip,5cf9e4a6-4bdc-4f07-9a87-1e280a8c0003,5d7f782d-ff0c-4046-be04-7c000a8c0003
"2020-01 > 立法委員 > 臺北市 > 第06選區[區域]",孟藹倫,/109年立法委員選舉/臺北市/孟藹倫_1.zip,5cf9e494-8b04-48cc-b97c-1e280a8c0003,5dd5308e-5528-47fb-a069-14fc0a8c0003
"2020-01 > 立法委員 > 臺北市 > 第06選區[區域]",林奕華,/109年立法委員選舉/臺北市/林奕華_1.zip,5cf9e494-8b04-48cc-b97c-1e280a8c0003,5cf9ec63-47e4-4f5e-94fd-1e280a8c0003
"2020-01 > 立法委員 > 臺北市 > 第05選區[區域]",林郁方,/109年立法委員選舉/臺北市/林郁方_1.zip,5cf9e48b-cf20-472b-8ee9-1e280a8c0003,5cf9ec2f-222c-4626-ae5a-1e280a8c0003
"2020-01 > 立法委員 > 臺北市 > 第05選區[區域]",林昶佐,/109年立法委員選舉/臺北市/林昶佐_1.zip,5cf9e48b-cf20-472b-8ee9-1e280a8c0003,5cf9ebf9-d48c-4464-aa3a-1e280a8c0003
