156,劉櫂豪,109年立法委員選舉,首次申報,1081009,雜支支出,中華電信股份有限公司,93507101,0.00,5211.00,電信費用,金錢,,,
157,劉櫂豪,109年立法委員選舉,首次申報,1081009,雜支支出,中華電信股份有限公司,93507101,0.00,65.00,電信費用,金錢,,,
158,劉櫂豪,109年立法委員選舉,首次申報,1081009,雜支支出,中華電信股份有限公司,93507101,0.00,65.00,電信費用,金錢,,,
159,劉櫂豪,109年立法委員選舉,首次申報,1081009,雜支支出,中華電信股份有限公司,93507101,0.00,778.00,電信費用,金錢,,,
431,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
432,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
433,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
434,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
435,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
436,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
437,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
438,劉櫂豪,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信台東營運處台東服務中心,,0.00,500.00,電信費用,金錢,台東市大同路****,,
709,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,3429.00,電信費用,金錢,,,
710,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,769.00,電信費用,金錢,,,
711,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,65.00,電信費用,金錢,,,
712,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,1829.00,電信費用,金錢,,,
713,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,1299.00,電信費用,金錢,,,
714,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,1049.00,電信費用,金錢,,,
715,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,726.00,電信費用,金錢,,,
716,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,1240.00,電信費用,金錢,,,
717,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,815.00,電信費用,金錢,,,
718,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,968.00,電信費用,金錢,,,
719,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,949.00,電信費用,金錢,,,
720,劉櫂豪,109年立法委員選舉,首次申報,1090103,雜支支出,中華電信股份有限公司,93507101,0.00,1330.00,電信費用,金錢,,,
