448,羅致政,109年立法委員選舉,首次申報,1080827,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,,02-8*****,
449,羅致政,109年立法委員選舉,首次申報,1080827,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,,02-8*****,
450,羅致政,109年立法委員選舉,首次申報,1080827,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,,02-8*****,
451,羅致政,109年立法委員選舉,首次申報,1080827,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,,02-8*****,
603,羅致政,109年立法委員選舉,首次申報,1081002,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
604,羅致政,109年立法委員選舉,首次申報,1081002,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
605,羅致政,109年立法委員選舉,首次申報,1081002,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
606,羅致政,109年立法委員選舉,首次申報,1081002,雜支支出,中華郵政,,0.00,269.00,電信費用,金錢,新北市板橋區****,,
660,羅致政,109年立法委員選舉,首次申報,1081015,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
661,羅致政,109年立法委員選舉,首次申報,1081015,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
662,羅致政,109年立法委員選舉,首次申報,1081015,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
663,羅致政,109年立法委員選舉,首次申報,1081015,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
873,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
874,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
875,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
876,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
877,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
878,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
879,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
880,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
881,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
882,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
883,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
884,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
885,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
886,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
887,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
888,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
889,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
890,羅致政,109年立法委員選舉,首次申報,1081105,雜支支出,中華郵政,,0.00,30.00,電信費用,金錢,新北市板橋區****,,
985,羅致政,109年立法委員選舉,首次申報,1081110,雜支支出,全聯福利中心,54914729,0.00,1004.00,餐飲費用,金錢,,,
986,羅致政,109年立法委員選舉,首次申報,1081110,雜支支出,全聯福利中心,54914729,0.00,92.00,餐飲費用,金錢,,,
987,羅致政,109年立法委員選舉,首次申報,1081110,雜支支出,全聯福利中心,54914729,0.00,178.00,餐飲費用,金錢,,,
