157,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2275.00,電信費用,金錢,,,
158,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2275.00,電信費用,金錢,,,
159,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2275.00,電信費用,金錢,,,
160,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2275.00,電信費用,金錢,,,
161,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2275.00,電信費用,金錢,,,
162,莊子富,109年立法委員選舉,首次申報,1081107,雜支支出,中華電信股份有限公司,52003801,0.00,2277.00,電信費用,金錢,,,
205,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,738.00,電信費用,金錢,,,
206,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,359.00,電信費用,金錢,,,
207,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,989.00,電信費用,金錢,,,
208,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,684.00,電信費用,金錢,,,
209,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,531.00,電信費用,金錢,,,
210,莊子富,109年立法委員選舉,首次申報,1081203,雜支支出,中華電信股份有限公司,52003801,0.00,1143.00,電信費用,金錢,,,
241,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,470.00,電信費用,金錢,,,
242,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,363.00,電信費用,金錢,,,
243,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,800.00,電信費用,金錢,,,
244,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,802.00,電信費用,金錢,,,
245,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,566.00,電信費用,金錢,,,
246,莊子富,109年立法委員選舉,首次申報,1090106,雜支支出,中華電信股份有限公司,52003801,0.00,1122.00,電信費用,金錢,,,
305,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,330.00,電信費用,金錢,,,
306,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,360.00,電信費用,金錢,,,
307,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,400.00,電信費用,金錢,,,
308,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,335.00,電信費用,金錢,,,
309,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,330.00,電信費用,金錢,,,
310,莊子富,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,52003801,0.00,330.00,電信費用,金錢,,,
