277,邱烽堯,109年立法委員選舉,首次申報,1081204,雜支支出,聖元行,30292530,0.00,108.00,雜項購置或修繕費用,金錢,,,
278,邱烽堯,109年立法委員選舉,首次申報,1081204,雜支支出,聖元行,30292530,0.00,1007.00,雜項購置或修繕費用,金錢,,,
279,邱烽堯,109年立法委員選舉,首次申報,1081204,雜支支出,聖元行,30292530,0.00,250.00,雜項購置或修繕費用,金錢,,,
280,邱烽堯,109年立法委員選舉,首次申報,1081204,雜支支出,聖元行,30292530,0.00,158.00,雜項購置或修繕費用,金錢,,,
281,邱烽堯,109年立法委員選舉,首次申報,1081204,雜支支出,聖元行,30292530,0.00,39.00,雜項購置或修繕費用,金錢,,,
508,邱烽堯,109年立法委員選舉,首次申報,1090108,雜支支出,聖元行,30292530,0.00,479.00,文具用品費用,金錢,,,
509,邱烽堯,109年立法委員選舉,首次申報,1090108,雜支支出,聖元行,30292530,0.00,450.00,雜項購置或修繕費用,金錢,,,
510,邱烽堯,109年立法委員選舉,首次申報,1090108,雜支支出,聖元行,30292530,0.00,98.00,雜項購置或修繕費用,金錢,,,
511,邱烽堯,109年立法委員選舉,首次申報,1090108,雜支支出,聖元行,30292530,0.00,1088.00,雜項購置或修繕費用,金錢,,,
589,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,4370.00,電信費用,金錢,,,
590,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,4392.00,電信費用,金錢,,,
591,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,4002.00,電信費用,金錢,,,
592,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,3934.00,電信費用,金錢,,,
593,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,3114.00,電信費用,金錢,,,
594,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,3855.00,電信費用,金錢,,,
595,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,4007.00,電信費用,金錢,,,
596,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,73.00,電信費用,金錢,,,
597,邱烽堯,109年立法委員選舉,首次申報,1090205,雜支支出,中華電信股份有限公司,92887342,0.00,3130.00,電信費用,金錢,,,
