3,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
4,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
5,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
6,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
7,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
8,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82334997,0.00,500.00,電信費用,金錢,,,
9,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82335671,0.00,500.00,電信費用,金錢,,,
10,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82335671,0.00,500.00,電信費用,金錢,,,
11,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82335671,0.00,500.00,電信費用,金錢,,,
12,黃桂蘭,109年立法委員選舉,首次申報,1081031,雜支支出,中華電信,82335671,0.00,500.00,電信費用,金錢,,,
114,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,390.00,電信費用,金錢,新北市永和區****,0800*****,
115,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,1930.00,電信費用,金錢,新北市永和區****,,
116,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,390.00,電信費用,金錢,新北市永和區****,0800*****,
117,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,390.00,電信費用,金錢,新北市永和區****,0800*****,
118,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,390.00,電信費用,金錢,新北市永和區****,0800*****,
119,黃桂蘭,109年立法委員選舉,首次申報,1081219,雜支支出,中華電信股份有限公司,92887342,0.00,172.00,電信費用,金錢,新北市永和區****,0800*****,
185,黃桂蘭,109年立法委員選舉,首次申報,1090108,雜支支出,冠亨食品行,70976405,0.00,3300.00,餐飲費用,金錢,,,
186,黃桂蘭,109年立法委員選舉,首次申報,1090108,雜支支出,冠亨食品行,70976405,0.00,2280.00,餐飲費用,金錢,,,
187,黃桂蘭,109年立法委員選舉,首次申報,1090108,雜支支出,冠亨食品行,70976405,0.00,2920.00,餐飲費用,金錢,,,
188,黃桂蘭,109年立法委員選舉,首次申報,1090108,雜支支出,冠亨食品行,70976405,0.00,2660.00,餐飲費用,金錢,,,
209,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,3124.00,網際網路費用,金錢,新北市永和區****,0800*****,
210,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,172.00,網際網路費用,金錢,新北市永和區****,0800*****,
212,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,4844.00,電信費用,金錢,新北市永和區****,0800*****,
213,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,480.00,電信費用,金錢,新北市永和區****,0800*****,
214,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,723.00,電信費用,金錢,新北市永和區****,0800*****,
215,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,468.00,電信費用,金錢,新北市永和區****,0800*****,
216,黃桂蘭,109年立法委員選舉,首次申報,1090115,雜支支出,中華電信股份有限公司,92887342,0.00,515.00,電信費用,金錢,新北市永和區****,0800*****,
