14,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
15,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
16,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
17,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
18,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
19,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
20,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
21,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
22,陳麗娜,109年立法委員選舉,首次申報,1081018,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
24,陳麗娜,109年立法委員選舉,首次申報,1081021,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
25,陳麗娜,109年立法委員選舉,首次申報,1081021,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
26,陳麗娜,109年立法委員選舉,首次申報,1081021,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
27,陳麗娜,109年立法委員選舉,首次申報,1081021,雜支支出,和泰產物保險股份有限公司,46401443,0.00,2590.00,志工保險費,金錢,臺北市中山區****,03-5*****,
34,陳麗娜,109年立法委員選舉,首次申報,1081028,雜支支出,中華電信高雄營運處漢民服務中心,36990266,0.00,1000.00,電信費用,金錢,高雄市小港區****,07-3*****,
35,陳麗娜,109年立法委員選舉,首次申報,1081028,雜支支出,中華電信高雄營運處漢民服務中心,36990266,0.00,1000.00,電信費用,金錢,高雄市小港區****,07-3*****,
36,陳麗娜,109年立法委員選舉,首次申報,1081028,雜支支出,中華電信高雄營運處漢民服務中心,36990266,0.00,1000.00,電信費用,金錢,高雄市小港區****,07-3*****,
37,陳麗娜,109年立法委員選舉,首次申報,1081028,雜支支出,中華電信高雄營運處漢民服務中心,36990266,0.00,1000.00,電信費用,金錢,高雄市小港區****,07-3*****,
38,陳麗娜,109年立法委員選舉,首次申報,1081028,雜支支出,中華電信高雄營運處漢民服務中心,36990266,0.00,1000.00,電信費用,金錢,高雄市小港區****,07-3*****,
