1064,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,嘉純便當店,41299503,0.00,2940.00,餐飲費用,金錢,,,
1065,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,嘉純便當店,41299503,0.00,8400.00,餐飲費用,金錢,,,
1066,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,嘉純便當店,41299503,0.00,4900.00,餐飲費用,金錢,,,
1067,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,嘉純便當店,41299503,0.00,5600.00,餐飲費用,金錢,,,
1076,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,太師傅,53583519,0.00,3150.00,餐飲費用,金錢,,,
1077,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,太師傅,53887409,0.00,1770.00,餐飲費用,金錢,,,
1078,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,太師傅,53887409,0.00,2160.00,餐飲費用,金錢,,,
1079,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,太師傅,53887409,0.00,4000.00,餐飲費用,金錢,,,
1080,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,太師傅,53887409,0.00,4800.00,餐飲費用,金錢,,,
1090,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,6400.00,餐飲費用,金錢,,,
1091,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,3200.00,餐飲費用,金錢,,,
1092,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,2240.00,餐飲費用,金錢,,,
1093,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,2000.00,餐飲費用,金錢,,,
1094,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,1440.00,餐飲費用,金錢,,,
1095,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,新百齡排骨大王,79805641,0.00,1680.00,餐飲費用,金錢,,,
1105,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,仁美素食店,99701996,0.00,11200.00,餐飲費用,金錢,,,
1106,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,仁美素食店,99701996,0.00,8400.00,餐飲費用,金錢,,,
1107,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,仁美素食店,99701996,0.00,3000.00,餐飲費用,金錢,,,
1108,趙天麟,109年立法委員選舉,首次申報,1081207,雜支支出,仁美素食店,99701996,0.00,2800.00,餐飲費用,金錢,,,
1392,趙天麟,109年立法委員選舉,首次申報,1090108,雜支支出,okmart,28997884,0.00,411.00,雜項購置或修繕費用,金錢,,,
1393,趙天麟,109年立法委員選舉,首次申報,1090108,雜支支出,okmart,28997884,0.00,128.00,雜項購置或修繕費用,金錢,,,
1394,趙天麟,109年立法委員選舉,首次申報,1090108,雜支支出,okmart,28997884,0.00,139.00,雜項購置或修繕費用,金錢,,,
1395,趙天麟,109年立法委員選舉,首次申報,1090108,雜支支出,okmart,28997884,0.00,75.00,雜項購置或修繕費用,金錢,,,
