251,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,小7,27930422,0.00,10.00,雜項購置或修繕費用,金錢,,,
274,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,小7,70787354,0.00,20.00,雜項購置或修繕費用,金錢,,,
275,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,小7,70787354,0.00,30.00,雜項購置或修繕費用,金錢,,,
276,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,小7,70787354,0.00,30.00,雜項購置或修繕費用,金錢,,,
277,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,小7,70787354,0.00,10.00,雜項購置或修繕費用,金錢,,,
252,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,3420.00,餐飲費用,金錢,,,
253,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,450.00,餐飲費用,金錢,,,
254,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,595.00,餐飲費用,金錢,,,
255,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,1005.00,餐飲費用,金錢,,,
256,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,170.00,餐飲費用,金錢,,,
257,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,270.00,餐飲費用,金錢,,,
258,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,360.00,餐飲費用,金錢,,,
259,林思銘,109年立法委員選舉,首次申報,1081220,雜支支出,格正燒臘餐飲業,41167046,0.00,170.00,餐飲費用,金錢,,,
359,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,86.00,雜項購置或修繕費用,金錢,,,
360,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,909.00,雜項購置或修繕費用,金錢,,,
361,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,102.00,雜項購置或修繕費用,金錢,,,
362,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,16.00,雜項購置或修繕費用,金錢,,,
363,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,8.00,雜項購置或修繕費用,金錢,,,
364,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,168.00,雜項購置或修繕費用,金錢,,,
365,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,全聯,51754500,0.00,339.00,雜項購置或修繕費用,金錢,,,
369,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,30.00,雜項購置或修繕費用,金錢,,,
370,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,20.00,雜項購置或修繕費用,金錢,,,
371,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,20.00,餐飲費用,金錢,,,
372,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,10.00,雜項購置或修繕費用,金錢,,,
373,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,20.00,雜項購置或修繕費用,金錢,,,
374,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,小7,70787354,0.00,20.00,雜項購置或修繕費用,金錢,,,
376,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,東禾快餐,82287951,0.00,85.00,餐飲費用,金錢,,,
377,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,東禾快餐,82287951,0.00,170.00,餐飲費用,金錢,,,
378,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,東禾快餐,82287951,0.00,595.00,餐飲費用,金錢,,,
379,林思銘,109年立法委員選舉,首次申報,1081231,雜支支出,東禾快餐,82287951,0.00,680.00,餐飲費用,金錢,,,
415,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,小7,27937163,0.00,30.00,雜項購置或修繕費用,金錢,,,
416,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,小7,27937163,0.00,30.00,雜項購置或修繕費用,金錢,,,
417,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,小7,27949576,0.00,115.00,餐飲費用,金錢,,,
418,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,小7,27949576,0.00,45.00,餐飲費用,金錢,,,
426,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,新瓦一六八小吃店,50689974,0.00,425.00,餐飲費用,金錢,,,
427,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,新瓦一六八小吃店,50689974,0.00,425.00,餐飲費用,金錢,,,
428,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,新瓦一六八小吃店,50689974,0.00,765.00,餐飲費用,金錢,,,
429,林思銘,109年立法委員選舉,首次申報,1090110,雜支支出,新瓦一六八小吃店,50689974,0.00,360.00,餐飲費用,金錢,,,
